reference,amount,type,date,year
5989,-9822.0,Subscriptions,2014-05-04,2014
5163,-9567.0,Health Insurance,2014-05-04,2014
5431,-6889.0,Subscriptions,2014-05-05,2014
1171,-5510.0,Food,2014-05-05,2014
5036,-2177.0,Groceries,2014-05-05,2014
2324,-9043.0,Subscriptions,2014-05-07,2014
8469,6374.0,Salary,2014-05-07,2014
6632,-8707.0,Leisure,2014-05-10,2014
8449,127.0,Tips,2014-05-12,2014
8903,-9028.0,Food,2014-05-12,2014
2012,-9411.0,Subscriptions,2014-05-14,2014
8895,4972.0,Tips,2014-05-14,2014
9798,-5599.0,Food,2014-05-15,2014
5868,-1560.0,Subscriptions,2014-05-16,2014
8269,-1718.0,Health Insurance,2014-05-16,2014
6317,9650.0,Other,2014-05-16,2014
7849,2261.0,Tips,2014-05-16,2014
4105,4850.0,Tips,2014-05-17,2014
2985,4672.0,Tips,2014-05-17,2014
5081,-1718.0,Food,2014-05-17,2014
1318,-7549.0,Investments,2014-05-17,2014
1452,7858.0,Salary,2014-05-18,2014
5623,3018.0,Tips,2014-05-18,2014
4315,3405.0,Tips,2014-05-19,2014
3091,-4063.0,Groceries,2014-05-21,2014
5510,-9067.0,Leisure,2014-05-24,2014
9842,-9699.0,Investments,2014-05-24,2014
9374,-3263.0,Food,2014-05-24,2014
6475,-5465.0,Investments,2014-05-25,2014
4874,2877.0,Salary,2014-05-26,2014
2186,-6752.0,Investments,2014-05-26,2014
6253,-8601.0,Groceries,2014-05-30,2014
6923,-3441.0,Subscriptions,2014-05-30,2014
253,4992.0,Tips,2014-05-30,2014
8446,-3150.0,Leisure,2014-05-31,2014
2157,345.0,Salary,2014-05-31,2014
2965,-4634.0,Food,2014-06-01,2014
7673,-9591.0,Food,2014-06-02,2014
9070,1416.0,Salary,2014-06-02,2014
4708,-5919.0,Leisure,2014-06-02,2014
6951,5848.0,Tips,2014-06-03,2014
8336,-2480.0,Health Insurance,2014-06-04,2014
6869,1781.0,Tips,2014-06-05,2014
8670,9122.0,Other,2014-06-06,2014
9938,665.0,Other,2014-06-07,2014
779,-6303.0,Subscriptions,2014-06-07,2014
3246,7871.0,Salary,2014-06-09,2014
3441,4976.0,Salary,2014-06-10,2014
9778,-6495.0,Food,2014-06-10,2014
9526,8926.0,Tips,2014-06-12,2014
8359,3486.0,Salary,2014-06-13,2014
4177,-3572.0,Health Insurance,2014-06-13,2014
7985,8433.0,Other,2014-06-14,2014
9446,-713.0,Investments,2014-06-15,2014
6469,-2638.0,Health Insurance,2014-06-16,2014
514,-3852.0,Groceries,2014-06-17,2014
3128,2268.0,Salary,2014-06-18,2014
3989,2965.0,Tips,2014-06-18,2014
6542,-409.0,Health Insurance,2014-06-19,2014
9665,4859.0,Other,2014-06-20,2014
8675,3794.0,Tips,2014-06-21,2014
4167,-2816.0,Food,2014-06-21,2014
4381,-6594.0,Subscriptions,2014-06-23,2014
9317,3572.0,Tips,2014-06-24,2014
2549,8930.0,Other,2014-06-24,2014
6049,6663.0,Tips,2014-06-25,2014
9799,400.0,Other,2014-06-27,2014
7535,5383.0,Other,2014-06-27,2014
7093,1023.0,Other,2014-06-27,2014
3655,2978.0,Salary,2014-06-28,2014
6072,-8427.0,Investments,2014-06-29,2014
6933,-4009.0,Groceries,2014-06-30,2014
7156,-6171.0,Food,2014-06-30,2014
1705,-4904.0,Leisure,2014-07-02,2014
1301,-3839.0,Leisure,2014-07-02,2014
7330,-585.0,Subscriptions,2014-07-04,2014
9543,3197.0,Other,2014-07-05,2014
8789,4785.0,Salary,2014-07-07,2014
1389,-6409.0,Groceries,2014-07-07,2014
5999,8333.0,Other,2014-07-08,2014
1377,2583.0,Other,2014-07-08,2014
3603,8607.0,Other,2014-07-09,2014
5827,-591.0,Food,2014-07-10,2014
5545,-94.0,Investments,2014-07-11,2014
811,-9526.0,Subscriptions,2014-07-11,2014
5934,6932.0,Salary,2014-07-16,2014
9456,-2349.0,Food,2014-07-16,2014
933,5644.0,Salary,2014-07-17,2014
1866,-3000.0,Food,2014-07-17,2014
5507,-3334.0,Subscriptions,2014-07-18,2014
9404,-6495.0,Health Insurance,2014-07-21,2014
508,7964.0,Tips,2014-07-21,2014
3841,-9318.0,Health Insurance,2014-07-22,2014
3002,-9739.0,Groceries,2014-07-23,2014
7267,-7431.0,Food,2014-07-23,2014
8815,6835.0,Salary,2014-07-24,2014
8457,-2318.0,Subscriptions,2014-07-25,2014
9424,5107.0,Tips,2014-07-26,2014
737,9926.0,Tips,2014-07-26,2014
9975,-9669.0,Subscriptions,2014-07-26,2014
6000,-3515.0,Food,2014-07-26,2014
4494,-9286.0,Health Insurance,2014-07-27,2014
6241,5795.0,Salary,2014-07-27,2014
1504,-2431.0,Groceries,2014-07-28,2014
5581,3682.0,Other,2014-07-28,2014
7713,-6846.0,Groceries,2014-07-28,2014
6149,3085.0,Tips,2014-07-30,2014
7409,5266.0,Other,2014-08-01,2014
7227,7029.0,Tips,2014-08-01,2014
8154,5416.0,Other,2014-08-02,2014
3079,-7036.0,Groceries,2014-08-03,2014
264,-3093.0,Investments,2014-08-03,2014
7335,8247.0,Salary,2014-08-04,2014
9373,5813.0,Salary,2014-08-04,2014
7633,8123.0,Salary,2014-08-05,2014
5048,-1398.0,Investments,2014-08-05,2014
4108,-4483.0,Food,2014-08-06,2014
7891,-1691.0,Leisure,2014-08-06,2014
3975,-4015.0,Groceries,2014-08-06,2014
736,9921.0,Other,2014-08-06,2014
2581,318.0,Salary,2014-08-07,2014
3726,-5032.0,Subscriptions,2014-08-07,2014
626,-90.0,Subscriptions,2014-08-08,2014
727,-3503.0,Leisure,2014-08-08,2014
3194,-5364.0,Groceries,2014-08-08,2014
4476,5947.0,Tips,2014-08-09,2014
1407,660.0,Tips,2014-08-11,2014
6336,2075.0,Tips,2014-08-12,2014
3884,-3640.0,Food,2014-08-12,2014
1351,1024.0,Other,2014-08-12,2014
4465,9810.0,Salary,2014-08-13,2014
1557,-1537.0,Investments,2014-08-13,2014
4989,-7804.0,Subscriptions,2014-08-13,2014
394,-1514.0,Groceries,2014-08-14,2014
3325,5841.0,Tips,2014-08-16,2014
8178,-9708.0,Health Insurance,2014-08-16,2014
5046,-730.0,Leisure,2014-08-17,2014
6431,3145.0,Tips,2014-08-18,2014
28,7811.0,Other,2014-08-18,2014
6063,6545.0,Tips,2014-08-19,2014
2755,-7648.0,Health Insurance,2014-08-19,2014
5544,-4853.0,Subscriptions,2014-08-20,2014
2918,6683.0,Tips,2014-08-20,2014
4823,6100.0,Other,2014-08-20,2014
3825,-9398.0,Food,2014-08-20,2014
8496,-9940.0,Investments,2014-08-21,2014
2854,-5086.0,Groceries,2014-08-21,2014
3354,-9677.0,Groceries,2014-08-25,2014
6532,-5695.0,Health Insurance,2014-08-25,2014
2955,2733.0,Tips,2014-08-25,2014
1720,-3382.0,Leisure,2014-08-25,2014
4529,1357.0,Salary,2014-08-26,2014
2772,-7619.0,Investments,2014-08-26,2014
342,2506.0,Other,2014-08-26,2014
4961,-6420.0,Leisure,2014-08-28,2014
2485,1871.0,Salary,2014-08-31,2014
2215,-7626.0,Subscriptions,2014-09-01,2014
392,1752.0,Other,2014-09-01,2014
8502,-6336.0,Food,2014-09-01,2014
584,-5726.0,Subscriptions,2014-09-01,2014
2942,2631.0,Other,2014-09-02,2014
5041,4574.0,Tips,2014-09-03,2014
8801,-3839.0,Health Insurance,2014-09-05,2014
6598,-100.0,Investments,2014-09-05,2014
9128,6658.0,Salary,2014-09-07,2014
6967,-7804.0,Investments,2014-09-07,2014
2730,3028.0,Salary,2014-09-10,2014
3750,-9660.0,Health Insurance,2014-09-11,2014
9211,-7073.0,Leisure,2014-09-14,2014
5038,-5053.0,Food,2014-09-14,2014
8910,4713.0,Salary,2014-09-14,2014
4857,8231.0,Tips,2014-09-15,2014
6946,4610.0,Other,2014-09-16,2014
7958,1162.0,Salary,2014-09-18,2014
595,5318.0,Salary,2014-09-18,2014
1068,-191.0,Food,2014-09-19,2014
7942,-3362.0,Groceries,2014-09-19,2014
1224,4665.0,Other,2014-09-20,2014
2957,-9609.0,Food,2014-09-20,2014
9530,358.0,Salary,2014-09-24,2014
5366,3898.0,Other,2014-09-25,2014
86,1230.0,Salary,2014-09-25,2014
3010,-2255.0,Investments,2014-09-27,2014
689,-8499.0,Health Insurance,2014-09-27,2014
6656,193.0,Other,2014-09-27,2014
8374,6220.0,Other,2014-09-28,2014
891,-6998.0,Subscriptions,2014-09-29,2014
5156,3657.0,Salary,2014-09-30,2014
6619,-7071.0,Health Insurance,2014-10-01,2014
9698,5011.0,Tips,2014-10-01,2014
8484,4107.0,Other,2014-10-02,2014
2642,6020.0,Other,2014-10-05,2014
3667,-9015.0,Subscriptions,2014-10-05,2014
5983,-5718.0,Groceries,2014-10-06,2014
7977,1935.0,Salary,2014-10-07,2014
2911,6737.0,Tips,2014-10-08,2014
4079,8200.0,Salary,2014-10-08,2014
3621,-4563.0,Investments,2014-10-08,2014
2672,-4543.0,Groceries,2014-10-08,2014
2163,-3845.0,Leisure,2014-10-09,2014
1968,8679.0,Tips,2014-10-10,2014
3944,4538.0,Salary,2014-10-11,2014
2195,5041.0,Salary,2014-10-11,2014
3620,4508.0,Salary,2014-10-12,2014
3861,8807.0,Salary,2014-10-14,2014
1923,-3858.0,Investments,2014-10-16,2014
6323,5026.0,Other,2014-10-16,2014
4859,-6798.0,Investments,2014-10-18,2014
503,-5525.0,Leisure,2014-10-19,2014
4788,7311.0,Salary,2014-10-22,2014
8089,-1792.0,Investments,2014-10-23,2014
5553,-5789.0,Subscriptions,2014-10-23,2014
3651,-699.0,Food,2014-10-26,2014
5607,-738.0,Leisure,2014-10-26,2014
2832,7092.0,Salary,2014-10-27,2014
6716,8624.0,Salary,2014-10-27,2014
5872,-2623.0,Food,2014-10-28,2014
5339,-4813.0,Groceries,2014-10-29,2014
670,4314.0,Tips,2014-10-31,2014
7160,960.0,Other,2014-11-02,2014
7264,-517.0,Leisure,2014-11-03,2014
8342,-2220.0,Investments,2014-11-03,2014
6901,-8490.0,Health Insurance,2014-11-03,2014
2516,7792.0,Salary,2014-11-04,2014
3763,-3799.0,Subscriptions,2014-11-05,2014
140,-8403.0,Leisure,2014-11-06,2014
4106,-9610.0,Health Insurance,2014-11-06,2014
8934,2845.0,Other,2014-11-06,2014
9883,103.0,Salary,2014-11-07,2014
3980,5079.0,Salary,2014-11-08,2014
1382,-5905.0,Leisure,2014-11-10,2014
6633,602.0,Tips,2014-11-12,2014
2207,-8490.0,Leisure,2014-11-12,2014
7907,-2132.0,Investments,2014-11-13,2014
8479,1761.0,Other,2014-11-13,2014
4340,4497.0,Other,2014-11-14,2014
2013,5026.0,Tips,2014-11-14,2014
1622,9086.0,Salary,2014-11-15,2014
202,-8849.0,Health Insurance,2014-11-15,2014
7528,-7000.0,Health Insurance,2014-11-15,2014
7308,-6389.0,Groceries,2014-11-15,2014
6907,-3392.0,Subscriptions,2014-11-16,2014
4245,-5831.0,Food,2014-11-19,2014
7869,-1662.0,Investments,2014-11-19,2014
2644,2138.0,Tips,2014-11-23,2014
6930,-8073.0,Investments,2014-11-23,2014
7899,-6146.0,Leisure,2014-11-24,2014
6909,-4625.0,Investments,2014-11-24,2014
899,-3391.0,Health Insurance,2014-11-24,2014
6750,-1695.0,Groceries,2014-11-25,2014
7705,9322.0,Other,2014-11-25,2014
5597,3584.0,Salary,2014-11-26,2014
3005,6414.0,Salary,2014-11-27,2014
1602,7591.0,Other,2014-11-28,2014
3383,7858.0,Salary,2014-11-29,2014
2909,-7957.0,Groceries,2014-11-29,2014
8384,4320.0,Salary,2014-11-29,2014
4547,-8915.0,Food,2014-11-29,2014
2274,7666.0,Tips,2014-11-30,2014
5638,4156.0,Other,2014-11-30,2014
6052,-814.0,Food,2014-12-01,2014
7945,2613.0,Tips,2014-12-03,2014
4622,9845.0,Other,2014-12-03,2014
8900,-8816.0,Subscriptions,2014-12-04,2014
9818,-8028.0,Subscriptions,2014-12-04,2014
2883,6708.0,Salary,2014-12-05,2014
4579,-2792.0,Groceries,2014-12-05,2014
9155,5937.0,Tips,2014-12-05,2014
251,9082.0,Other,2014-12-05,2014
2664,8726.0,Tips,2014-12-08,2014
6625,426.0,Other,2014-12-08,2014
43,7158.0,Other,2014-12-09,2014
3870,6650.0,Tips,2014-12-10,2014
3962,5545.0,Tips,2014-12-12,2014
8893,2113.0,Other,2014-12-13,2014
3659,-9168.0,Subscriptions,2014-12-14,2014
301,-6881.0,Groceries,2014-12-17,2014
9547,-8203.0,Leisure,2014-12-17,2014
9347,-4157.0,Health Insurance,2014-12-17,2014
7311,82.0,Salary,2014-12-19,2014
2605,-7005.0,Investments,2014-12-19,2014
4173,-5056.0,Subscriptions,2014-12-20,2014
4365,-6680.0,Groceries,2014-12-21,2014
6714,-2777.0,Groceries,2014-12-22,2014
3487,5562.0,Other,2014-12-23,2014
8619,-6024.0,Food,2014-12-26,2014
504,-8439.0,Groceries,2014-12-27,2014
6879,5656.0,Other,2014-12-27,2014
9730,-4450.0,Food,2014-12-27,2014
6353,6965.0,Tips,2014-12-27,2014
9011,9866.0,Tips,2014-12-28,2014
9484,-610.0,Health Insurance,2015-01-01,2015
9137,-7137.0,Food,2015-01-02,2015
3026,2721.0,Tips,2015-01-02,2015
6222,9183.0,Tips,2015-01-03,2015
5182,6988.0,Other,2015-01-05,2015
9986,511.0,Tips,2015-01-06,2015
4026,-7623.0,Subscriptions,2015-01-06,2015
962,-1799.0,Subscriptions,2015-01-09,2015
66,9069.0,Other,2015-01-10,2015
7679,-8118.0,Health Insurance,2015-01-13,2015
1258,-6784.0,Food,2015-01-15,2015
9930,-1048.0,Food,2015-01-17,2015
9694,3875.0,Salary,2015-01-17,2015
9466,-7859.0,Health Insurance,2015-01-17,2015
8996,-1978.0,Food,2015-01-19,2015
3373,-6212.0,Subscriptions,2015-01-21,2015
3556,-4218.0,Leisure,2015-01-21,2015
4970,9025.0,Salary,2015-01-21,2015
5913,4838.0,Other,2015-01-23,2015
9654,-6165.0,Subscriptions,2015-01-26,2015
7412,3822.0,Salary,2015-01-27,2015
9305,3133.0,Other,2015-01-27,2015
1547,-4688.0,Investments,2015-01-28,2015
8662,-1781.0,Groceries,2015-01-29,2015
1888,-4674.0,Groceries,2015-01-30,2015
4842,-5491.0,Subscriptions,2015-01-30,2015
5792,7775.0,Tips,2015-01-31,2015
6825,513.0,Other,2015-01-31,2015
1595,-2351.0,Groceries,2015-02-01,2015
8435,-3021.0,Subscriptions,2015-02-02,2015
6061,5403.0,Other,2015-02-04,2015
7950,6196.0,Tips,2015-02-04,2015
1892,8436.0,Other,2015-02-04,2015
1443,-7029.0,Health Insurance,2015-02-05,2015
1256,-6293.0,Subscriptions,2015-02-06,2015
924,-7409.0,Subscriptions,2015-02-06,2015
4976,4217.0,Other,2015-02-07,2015
1652,8764.0,Salary,2015-02-08,2015
1311,3868.0,Tips,2015-02-10,2015
5721,-1283.0,Investments,2015-02-10,2015
8953,-506.0,Subscriptions,2015-02-11,2015
2989,6160.0,Other,2015-02-11,2015
7706,-5119.0,Groceries,2015-02-12,2015
8850,5161.0,Tips,2015-02-12,2015
705,-2046.0,Health Insurance,2015-02-15,2015
1671,7866.0,Salary,2015-02-16,2015
7258,-1565.0,Leisure,2015-02-16,2015
1366,-5721.0,Health Insurance,2015-02-17,2015
3073,8179.0,Other,2015-02-18,2015
2435,2993.0,Tips,2015-02-18,2015
9041,-1404.0,Subscriptions,2015-02-20,2015
1484,-3166.0,Leisure,2015-02-21,2015
2566,-5949.0,Food,2015-02-22,2015
6844,-163.0,Health Insurance,2015-02-23,2015
1143,-5461.0,Groceries,2015-02-24,2015
3426,5223.0,Salary,2015-02-24,2015
7313,-5215.0,Leisure,2015-02-25,2015
8628,3169.0,Other,2015-02-26,2015
4407,-1192.0,Health Insurance,2015-02-27,2015
5914,6636.0,Tips,2015-02-27,2015
3874,8749.0,Salary,2015-02-28,2015
9294,-5187.0,Food,2015-03-02,2015
6044,-4970.0,Subscriptions,2015-03-02,2015
4930,-1426.0,Groceries,2015-03-06,2015
1560,-6146.0,Food,2015-03-08,2015
7725,-1151.0,Groceries,2015-03-09,2015
7365,4829.0,Other,2015-03-11,2015
5485,9916.0,Salary,2015-03-12,2015
7315,167.0,Salary,2015-03-12,2015
8119,9654.0,Other,2015-03-12,2015
970,-9021.0,Health Insurance,2015-03-13,2015
151,6362.0,Tips,2015-03-14,2015
6528,3912.0,Salary,2015-03-17,2015
914,9820.0,Tips,2015-03-18,2015
5674,2295.0,Salary,2015-03-20,2015
346,-3394.0,Groceries,2015-03-21,2015
8523,-9532.0,Leisure,2015-03-22,2015
7793,-2506.0,Health Insurance,2015-03-22,2015
6960,6993.0,Salary,2015-03-23,2015
477,7440.0,Tips,2015-03-25,2015
1663,7019.0,Salary,2015-03-25,2015
7975,1457.0,Tips,2015-03-25,2015
1368,6741.0,Tips,2015-03-27,2015
8683,3630.0,Tips,2015-03-27,2015
24,-9475.0,Subscriptions,2015-03-27,2015
5599,1283.0,Tips,2015-03-27,2015
9388,-7496.0,Leisure,2015-03-29,2015
8490,7728.0,Salary,2015-03-31,2015
5003,-696.0,Food,2015-03-31,2015
1158,9778.0,Salary,2015-04-02,2015
8176,-8593.0,Investments,2015-04-03,2015
4004,7225.0,Salary,2015-04-06,2015
4187,-6730.0,Leisure,2015-04-07,2015
1711,1519.0,Tips,2015-04-07,2015
4732,-7480.0,Investments,2015-04-08,2015
2505,-2694.0,Investments,2015-04-09,2015
6405,-1790.0,Investments,2015-04-12,2015
973,-206.0,Investments,2015-04-13,2015
4000,8341.0,Salary,2015-04-13,2015
6375,3288.0,Salary,2015-04-14,2015
9910,13.0,Other,2015-04-15,2015
9953,7856.0,Other,2015-04-15,2015
4763,-2413.0,Subscriptions,2015-04-17,2015
3531,4393.0,Salary,2015-04-17,2015
8207,1494.0,Other,2015-04-18,2015
6845,-9153.0,Food,2015-04-18,2015
6089,-3679.0,Subscriptions,2015-04-20,2015
9856,-8372.0,Groceries,2015-04-21,2015
5855,4099.0,Tips,2015-04-22,2015
1288,1286.0,Salary,2015-04-26,2015
3838,-2767.0,Subscriptions,2015-04-26,2015
7660,-5868.0,Groceries,2015-04-26,2015
7354,-7882.0,Health Insurance,2015-04-27,2015
8009,-6294.0,Leisure,2015-04-28,2015
9063,-5491.0,Investments,2015-04-29,2015
5103,-6496.0,Groceries,2015-04-29,2015
9455,8252.0,Salary,2015-04-30,2015
5220,-1721.0,Food,2015-05-01,2015
3384,-1608.0,Investments,2015-05-02,2015
9048,-7492.0,Investments,2015-05-03,2015
1063,-7064.0,Food,2015-05-04,2015
8333,-2448.0,Food,2015-05-04,2015
3796,-6992.0,Health Insurance,2015-05-07,2015
687,-8521.0,Investments,2015-05-07,2015
5791,-1885.0,Investments,2015-05-08,2015
7533,-3939.0,Food,2015-05-08,2015
2107,7812.0,Other,2015-05-08,2015
298,9512.0,Salary,2015-05-10,2015
4333,6941.0,Other,2015-05-12,2015
4966,2468.0,Tips,2015-05-13,2015
3514,2383.0,Tips,2015-05-13,2015
752,-6223.0,Groceries,2015-05-15,2015
6740,6285.0,Salary,2015-05-19,2015
8035,-3422.0,Leisure,2015-05-19,2015
6811,7522.0,Salary,2015-05-20,2015
7212,-6179.0,Groceries,2015-05-21,2015
7571,-1321.0,Investments,2015-05-21,2015
4968,5976.0,Tips,2015-05-22,2015
5565,-1421.0,Health Insurance,2015-05-22,2015
4660,-8280.0,Health Insurance,2015-05-24,2015
1674,-7238.0,Groceries,2015-05-25,2015
4630,9291.0,Tips,2015-05-25,2015
1165,-2444.0,Leisure,2015-05-25,2015
5562,1762.0,Tips,2015-05-26,2015
6355,3168.0,Salary,2015-05-27,2015
6668,3827.0,Other,2015-05-27,2015
7479,-5724.0,Investments,2015-05-29,2015
5970,-9699.0,Health Insurance,2015-05-30,2015
1114,6962.0,Other,2015-06-04,2015
8379,3696.0,Tips,2015-06-06,2015
6450,4863.0,Other,2015-06-07,2015
4100,-8421.0,Groceries,2015-06-08,2015
3893,-4017.0,Leisure,2015-06-10,2015
847,6167.0,Other,2015-06-11,2015
1736,5341.0,Tips,2015-06-11,2015
3046,319.0,Other,2015-06-11,2015
5490,-408.0,Groceries,2015-06-11,2015
9771,-4456.0,Subscriptions,2015-06-12,2015
8300,-6682.0,Investments,2015-06-12,2015
63,-3869.0,Food,2015-06-13,2015
5345,-1152.0,Leisure,2015-06-13,2015
7261,2692.0,Other,2015-06-14,2015
1881,-8997.0,Groceries,2015-06-14,2015
5549,-3105.0,Health Insurance,2015-06-15,2015
581,-855.0,Investments,2015-06-15,2015
2994,9054.0,Salary,2015-06-15,2015
9822,-8192.0,Subscriptions,2015-06-15,2015
2981,2134.0,Salary,2015-06-17,2015
7087,816.0,Salary,2015-06-17,2015
8603,-8625.0,Leisure,2015-06-17,2015
4269,8274.0,Salary,2015-06-18,2015
7473,6691.0,Salary,2015-06-18,2015
6324,2728.0,Tips,2015-06-19,2015
8872,9195.0,Salary,2015-06-21,2015
6728,8563.0,Tips,2015-06-22,2015
4334,9302.0,Tips,2015-06-22,2015
2209,8874.0,Tips,2015-06-24,2015
9491,-5866.0,Food,2015-06-24,2015
4655,-8204.0,Investments,2015-06-27,2015
1186,-228.0,Food,2015-06-27,2015
4736,-34.0,Food,2015-06-28,2015
5145,-340.0,Groceries,2015-06-28,2015
7484,-6363.0,Leisure,2015-06-30,2015
2085,4519.0,Salary,2015-07-01,2015
4076,-885.0,Food,2015-07-01,2015
876,-5377.0,Subscriptions,2015-07-01,2015
5799,-5395.0,Investments,2015-07-02,2015
7102,-1339.0,Subscriptions,2015-07-02,2015
4580,3854.0,Salary,2015-07-03,2015
2136,92.0,Tips,2015-07-04,2015
2469,-6454.0,Groceries,2015-07-04,2015
8006,6641.0,Other,2015-07-05,2015
7874,-1271.0,Leisure,2015-07-06,2015
8497,-5953.0,Investments,2015-07-07,2015
7603,-2443.0,Food,2015-07-07,2015
9869,-9749.0,Health Insurance,2015-07-08,2015
2886,5782.0,Tips,2015-07-08,2015
6492,6684.0,Salary,2015-07-10,2015
3303,1768.0,Tips,2015-07-11,2015
3680,1516.0,Tips,2015-07-13,2015
6408,817.0,Salary,2015-07-13,2015
8175,-7786.0,Leisure,2015-07-14,2015
2666,-2137.0,Leisure,2015-07-15,2015
6555,-4326.0,Food,2015-07-16,2015
7182,9142.0,Tips,2015-07-16,2015
3430,-8434.0,Health Insurance,2015-07-16,2015
9210,-6946.0,Health Insurance,2015-07-16,2015
1590,-7195.0,Groceries,2015-07-16,2015
4994,107.0,Other,2015-07-19,2015
8856,-4661.0,Leisure,2015-07-20,2015
2381,-5961.0,Subscriptions,2015-07-20,2015
3922,425.0,Tips,2015-07-20,2015
6702,-1471.0,Health Insurance,2015-07-22,2015
3157,4359.0,Other,2015-07-23,2015
1535,3665.0,Salary,2015-07-24,2015
4692,-6318.0,Health Insurance,2015-07-24,2015
1894,5749.0,Other,2015-07-25,2015
7988,-6908.0,Health Insurance,2015-07-27,2015
5486,-8189.0,Groceries,2015-07-28,2015
1083,9213.0,Other,2015-07-29,2015
9722,-4819.0,Subscriptions,2015-07-30,2015
9584,-665.0,Health Insurance,2015-07-30,2015
1167,1371.0,Other,2015-07-30,2015
3743,9228.0,Salary,2015-07-31,2015
1205,-1876.0,Health Insurance,2015-08-01,2015
4530,6231.0,Tips,2015-08-01,2015
5631,767.0,Other,2015-08-01,2015
3819,5870.0,Salary,2015-08-02,2015
5451,4867.0,Tips,2015-08-02,2015
5271,4693.0,Tips,2015-08-03,2015
9691,7748.0,Other,2015-08-04,2015
1207,31.0,Tips,2015-08-04,2015
2904,8508.0,Tips,2015-08-05,2015
4038,-436.0,Subscriptions,2015-08-06,2015
4997,5607.0,Salary,2015-08-07,2015
8441,1524.0,Other,2015-08-08,2015
8066,-8201.0,Groceries,2015-08-09,2015
5131,6841.0,Other,2015-08-09,2015
6117,3988.0,Tips,2015-08-11,2015
9223,-3771.0,Food,2015-08-11,2015
7092,-1120.0,Leisure,2015-08-13,2015
3963,-848.0,Health Insurance,2015-08-15,2015
5054,7982.0,Other,2015-08-16,2015
2189,6764.0,Tips,2015-08-17,2015
265,8315.0,Salary,2015-08-17,2015
1911,5886.0,Other,2015-08-18,2015
3474,9440.0,Other,2015-08-19,2015
861,5760.0,Salary,2015-08-20,2015
2008,3325.0,Salary,2015-08-22,2015
7644,-842.0,Health Insurance,2015-08-23,2015
1601,3463.0,Other,2015-08-23,2015
4149,6210.0,Tips,2015-08-23,2015
433,8499.0,Other,2015-08-24,2015
4095,8955.0,Tips,2015-08-24,2015
8016,-3454.0,Health Insurance,2015-08-26,2015
3064,8169.0,Salary,2015-08-26,2015
3808,-2585.0,Investments,2015-08-26,2015
5563,7068.0,Tips,2015-08-27,2015
739,3040.0,Tips,2015-08-28,2015
3262,2203.0,Other,2015-08-29,2015
773,-1142.0,Food,2015-08-29,2015
7140,7404.0,Tips,2015-08-30,2015
7922,-4872.0,Food,2015-08-31,2015
2778,2710.0,Tips,2015-08-31,2015
7895,-7921.0,Subscriptions,2015-09-01,2015
875,8271.0,Salary,2015-09-02,2015
2112,-6010.0,Health Insurance,2015-09-02,2015
7820,7881.0,Salary,2015-09-04,2015
5773,5800.0,Salary,2015-09-04,2015
8561,-4396.0,Leisure,2015-09-06,2015
2169,3449.0,Tips,2015-09-08,2015
5004,-3884.0,Subscriptions,2015-09-09,2015
9030,-3865.0,Groceries,2015-09-10,2015
4373,-6155.0,Leisure,2015-09-10,2015
7207,4951.0,Salary,2015-09-10,2015
3012,-2184.0,Health Insurance,2015-09-11,2015
9833,-3790.0,Groceries,2015-09-12,2015
2343,771.0,Other,2015-09-13,2015
7083,-9579.0,Subscriptions,2015-09-14,2015
4419,-4964.0,Subscriptions,2015-09-15,2015
1678,-2722.0,Investments,2015-09-15,2015
5180,-5150.0,Food,2015-09-16,2015
4485,6163.0,Tips,2015-09-19,2015
5346,-8221.0,Food,2015-09-20,2015
5862,-6751.0,Subscriptions,2015-09-20,2015
7496,-7591.0,Groceries,2015-09-22,2015
6976,-5642.0,Groceries,2015-09-23,2015
8380,9945.0,Salary,2015-09-24,2015
1420,8757.0,Tips,2015-09-25,2015
4548,4874.0,Tips,2015-09-26,2015
8426,5922.0,Tips,2015-09-27,2015
3577,3536.0,Tips,2015-09-29,2015
4142,-2673.0,Subscriptions,2015-09-30,2015
4752,45.0,Salary,2015-09-30,2015
7238,-408.0,Food,2015-09-30,2015
7236,-4100.0,Food,2015-10-01,2015
904,2668.0,Tips,2015-10-02,2015
8864,-5202.0,Health Insurance,2015-10-04,2015
7797,-4766.0,Leisure,2015-10-06,2015
6300,2780.0,Salary,2015-10-07,2015
7671,-6583.0,Subscriptions,2015-10-07,2015
6876,-5952.0,Groceries,2015-10-07,2015
976,1946.0,Other,2015-10-08,2015
2020,-148.0,Groceries,2015-10-08,2015
5879,-8794.0,Groceries,2015-10-10,2015
2322,93.0,Salary,2015-10-10,2015
7972,8213.0,Other,2015-10-12,2015
8669,7340.0,Other,2015-10-12,2015
103,1771.0,Other,2015-10-12,2015
8788,5339.0,Salary,2015-10-14,2015
6792,-5201.0,Groceries,2015-10-14,2015
840,-9364.0,Groceries,2015-10-16,2015
4237,8567.0,Salary,2015-10-17,2015
203,5279.0,Salary,2015-10-18,2015
