reference,amount,type,date
5749,3171.0,Tips,2013-03-28
9782,-2225.0,Food,2013-03-28
207,-6261.0,Groceries,2013-03-28
1621,5781.0,Other,2013-03-28
1791,-4878.0,Subscriptions,2013-03-28
3304,7710.0,Salary,2013-03-29
7511,5988.0,Tips,2013-03-29
9106,-8763.0,Subscriptions,2013-03-29
3007,7518.0,Tips,2013-03-30
2547,7091.0,Other,2013-03-30
8404,34.0,Tips,2013-03-30
3670,-9699.0,Leisure,2013-03-30
7529,-3953.0,Health Insurance,2013-03-31
531,391.0,Tips,2013-03-31
8813,3705.0,Tips,2013-04-01
5500,-1474.0,Investments,2013-04-01
413,-5006.0,Leisure,2013-04-01
4712,-6435.0,Subscriptions,2013-04-02
5344,-7991.0,Investments,2013-04-03
2413,5303.0,Salary,2013-04-03
9086,-150.0,Groceries,2013-04-04
1093,3524.0,Salary,2013-04-04
1797,6356.0,Tips,2013-04-05
3936,-6585.0,Groceries,2013-04-06
9543,2572.0,Other,2013-04-06
9195,4854.0,Other,2013-04-06
707,-9055.0,Leisure,2013-04-06
925,2169.0,Salary,2013-04-07
6223,4556.0,Other,2013-04-07
8475,3764.0,Tips,2013-04-07
1079,-8717.0,Subscriptions,2013-04-07
2779,822.0,Other,2013-04-07
2740,2838.0,Other,2013-04-07
3445,-2258.0,Groceries,2013-04-08
6861,-8844.0,Food,2013-04-08
8235,5114.0,Tips,2013-04-08
9650,-7623.0,Subscriptions,2013-04-08
5790,-9381.0,Health Insurance,2013-04-08
8519,-1342.0,Leisure,2013-04-08
6444,-6827.0,Investments,2013-04-08
801,-3181.0,Subscriptions,2013-04-08
7529,6322.0,Tips,2013-04-09
345,2597.0,Salary,2013-04-10
6088,8283.0,Salary,2013-04-10
5416,9504.0,Tips,2013-04-10
8722,-7073.0,Groceries,2013-04-11
3373,7394.0,Tips,2013-04-11
6107,-4899.0,Groceries,2013-04-12
992,-9540.0,Investments,2013-04-12
64,6203.0,Other,2013-04-13
262,-6933.0,Health Insurance,2013-04-13
864,5310.0,Salary,2013-04-13
6884,-9574.0,Leisure,2013-04-14
5869,-7078.0,Groceries,2013-04-14
8030,5080.0,Other,2013-04-14
2339,-2979.0,Health Insurance,2013-04-15
6602,2927.0,Salary,2013-04-16
6969,-5300.0,Investments,2013-04-16
8327,-594.0,Subscriptions,2013-04-16
1100,-7097.0,Investments,2013-04-16
4950,8649.0,Other,2013-04-17
6508,-1907.0,Leisure,2013-04-17
6178,-2585.0,Health Insurance,2013-04-17
6849,-6021.0,Food,2013-04-17
5040,8284.0,Tips,2013-04-18
9666,6361.0,Other,2013-04-19
1995,-7221.0,Food,2013-04-19
9638,1955.0,Tips,2013-04-19
6475,-7935.0,Health Insurance,2013-04-20
5810,-3863.0,Leisure,2013-04-20
7649,934.0,Salary,2013-04-20
6680,4126.0,Tips,2013-04-20
6276,-3557.0,Investments,2013-04-21
8872,-2840.0,Health Insurance,2013-04-21
1805,4637.0,Other,2013-04-21
9897,-9013.0,Subscriptions,2013-04-21
1872,5617.0,Salary,2013-04-21
5551,-1582.0,Subscriptions,2013-04-21
517,1146.0,Salary,2013-04-22
9862,9268.0,Tips,2013-04-22
2194,-2072.0,Subscriptions,2013-04-22
5929,1340.0,Salary,2013-04-22
7907,8183.0,Salary,2013-04-23
7319,-4809.0,Investments,2013-04-24
8695,6810.0,Salary,2013-04-24
9072,-7003.0,Leisure,2013-04-24
3400,-7598.0,Food,2013-04-25
3693,-7683.0,Groceries,2013-04-25
4265,9544.0,Tips,2013-04-25
5409,5563.0,Other,2013-04-26
8627,5407.0,Other,2013-04-26
3498,5877.0,Salary,2013-04-26
9853,6066.0,Salary,2013-04-27
3475,1853.0,Salary,2013-04-27
6637,6320.0,Tips,2013-04-28
8771,3969.0,Tips,2013-04-28
3584,-4740.0,Health Insurance,2013-04-28
1018,5149.0,Tips,2013-04-29
8318,-737.0,Investments,2013-04-30
7481,5065.0,Tips,2013-04-30
8486,5021.0,Salary,2013-05-01
8637,8851.0,Tips,2013-05-01
6053,-2745.0,Groceries,2013-05-01
9918,-2503.0,Health Insurance,2013-05-01
626,4334.0,Tips,2013-05-01
7085,4818.0,Other,2013-05-01
7297,-561.0,Investments,2013-05-02
9671,6637.0,Tips,2013-05-02
2045,6957.0,Salary,2013-05-03
7926,8525.0,Salary,2013-05-03
9572,-5926.0,Subscriptions,2013-05-04
6925,-6760.0,Food,2013-05-05
1654,-4914.0,Groceries,2013-05-06
7647,-864.0,Health Insurance,2013-05-06
3701,8987.0,Tips,2013-05-06
8107,-4750.0,Leisure,2013-05-06
7385,3886.0,Salary,2013-05-07
4962,-7345.0,Leisure,2013-05-07
2981,8445.0,Other,2013-05-08
8781,-641.0,Food,2013-05-08
953,3460.0,Tips,2013-05-09
5417,-3295.0,Groceries,2013-05-10
5794,-1360.0,Health Insurance,2013-05-11
4705,-5288.0,Food,2013-05-11
727,6288.0,Salary,2013-05-11
5082,-72.0,Groceries,2013-05-12
4456,9976.0,Tips,2013-05-12
9719,-7197.0,Groceries,2013-05-13
3793,4241.0,Salary,2013-05-13
640,9055.0,Other,2013-05-13
4142,8630.0,Salary,2013-05-14
1426,-1664.0,Health Insurance,2013-05-15
2596,868.0,Other,2013-05-15
3691,6523.0,Salary,2013-05-16
223,-9073.0,Groceries,2013-05-16
8895,-7620.0,Health Insurance,2013-05-16
4860,3971.0,Tips,2013-05-16
1070,9695.0,Salary,2013-05-17
7210,-4772.0,Leisure,2013-05-17
5481,-2367.0,Food,2013-05-18
2961,-250.0,Subscriptions,2013-05-19
789,4572.0,Other,2013-05-19
2652,-4602.0,Health Insurance,2013-05-20
8575,8072.0,Other,2013-05-20
4068,-1543.0,Groceries,2013-05-21
1583,-8440.0,Leisure,2013-05-21
1977,-2931.0,Groceries,2013-05-21
4241,2493.0,Tips,2013-05-22
3688,-2421.0,Subscriptions,2013-05-22
1605,1908.0,Salary,2013-05-23
9326,1937.0,Salary,2013-05-23
654,112.0,Salary,2013-05-23
8134,-1858.0,Subscriptions,2013-05-24
9908,8060.0,Tips,2013-05-24
6202,8658.0,Salary,2013-05-26
4886,349.0,Salary,2013-05-26
5936,3260.0,Salary,2013-05-26
3900,-7481.0,Food,2013-05-26
6242,6749.0,Tips,2013-05-27
3675,5669.0,Other,2013-05-28
4237,9029.0,Tips,2013-05-28
9623,9610.0,Salary,2013-05-28
1910,1127.0,Other,2013-05-29
279,8478.0,Tips,2013-05-30
5646,1616.0,Salary,2013-05-30
5831,-8874.0,Subscriptions,2013-05-30
2923,-1824.0,Groceries,2013-05-30
5520,-4061.0,Food,2013-05-30
6484,564.0,Salary,2013-05-31
7647,-7557.0,Subscriptions,2013-06-01
6072,330.0,Salary,2013-06-01
2327,-5028.0,Food,2013-06-01
1546,-6715.0,Groceries,2013-06-01
6461,-1910.0,Health Insurance,2013-06-01
1604,3871.0,Salary,2013-06-02
998,-7473.0,Investments,2013-06-02
1010,-4065.0,Investments,2013-06-02
5096,-6373.0,Health Insurance,2013-06-02
9939,9762.0,Other,2013-06-02
1124,-9857.0,Investments,2013-06-03
8240,2955.0,Tips,2013-06-03
6838,-3714.0,Food,2013-06-04
3976,3947.0,Salary,2013-06-04
511,8957.0,Salary,2013-06-05
3751,2646.0,Tips,2013-06-05
6622,-9117.0,Health Insurance,2013-06-05
1799,-3253.0,Health Insurance,2013-06-05
3768,-3490.0,Leisure,2013-06-05
5919,-4284.0,Food,2013-06-06
492,-9630.0,Food,2013-06-06
7414,-7915.0,Investments,2013-06-06
4919,7874.0,Tips,2013-06-06
8325,-192.0,Food,2013-06-09
7316,-4922.0,Subscriptions,2013-06-09
9689,-5491.0,Health Insurance,2013-06-10
1532,1564.0,Other,2013-06-10
2197,-8576.0,Investments,2013-06-10
684,-6348.0,Health Insurance,2013-06-10
5344,4323.0,Tips,2013-06-11
8934,-3323.0,Health Insurance,2013-06-12
4483,-9898.0,Investments,2013-06-12
7187,-2277.0,Groceries,2013-06-12
1558,3579.0,Other,2013-06-13
9141,274.0,Other,2013-06-13
7217,4197.0,Other,2013-06-14
638,6514.0,Salary,2013-06-14
2801,7759.0,Tips,2013-06-15
769,-1075.0,Subscriptions,2013-06-15
5908,6147.0,Other,2013-06-15
6699,3661.0,Salary,2013-06-15
4513,-796.0,Groceries,2013-06-15
9354,-6052.0,Subscriptions,2013-06-16
6358,-3264.0,Health Insurance,2013-06-16
9857,4519.0,Tips,2013-06-16
3015,-1500.0,Groceries,2013-06-16
4076,3047.0,Salary,2013-06-16
9520,3125.0,Other,2013-06-17
3549,-1327.0,Groceries,2013-06-17
813,4711.0,Other,2013-06-17
6775,4037.0,Other,2013-06-17
2643,-5692.0,Health Insurance,2013-06-18
5757,-5719.0,Food,2013-06-18
7173,6645.0,Tips,2013-06-18
2622,-964.0,Health Insurance,2013-06-18
5765,9608.0,Salary,2013-06-19
9027,1682.0,Other,2013-06-19
410,4446.0,Salary,2013-06-20
7222,6689.0,Salary,2013-06-20
9780,2750.0,Other,2013-06-20
9897,8603.0,Tips,2013-06-21
7456,-5331.0,Groceries,2013-06-21
3496,1492.0,Salary,2013-06-21
3135,-1883.0,Leisure,2013-06-22
9294,-1493.0,Food,2013-06-22
8747,6429.0,Other,2013-06-22
1296,4010.0,Salary,2013-06-22
802,3521.0,Salary,2013-06-23
8840,-1755.0,Subscriptions,2013-06-23
7421,8913.0,Salary,2013-06-23
8573,-5275.0,Groceries,2013-06-23
7939,3950.0,Other,2013-06-24
5434,-6199.0,Investments,2013-06-24
5337,-7032.0,Groceries,2013-06-25
5125,6610.0,Tips,2013-06-26
9197,7505.0,Salary,2013-06-26
1081,-8410.0,Groceries,2013-06-26
4972,-4900.0,Health Insurance,2013-06-27
1466,-3352.0,Groceries,2013-06-27
8383,3153.0,Tips,2013-06-27
5684,5669.0,Tips,2013-06-27
8841,5593.0,Tips,2013-06-28
8131,7037.0,Other,2013-06-28
7423,-8647.0,Subscriptions,2013-06-28
4026,5417.0,Other,2013-06-29
7576,2529.0,Other,2013-06-29
2657,-1616.0,Leisure,2013-06-29
5457,-6094.0,Leisure,2013-06-30
3048,2648.0,Other,2013-06-30
9533,9009.0,Salary,2013-06-30
3799,-8317.0,Health Insurance,2013-07-01
841,-3310.0,Subscriptions,2013-07-02
259,-9928.0,Food,2013-07-02
7814,5652.0,Other,2013-07-02
370,-9024.0,Subscriptions,2013-07-03
5026,4217.0,Other,2013-07-03
2767,2883.0,Other,2013-07-04
3597,5258.0,Salary,2013-07-04
7253,6741.0,Tips,2013-07-04
5892,5130.0,Other,2013-07-05
7962,-1397.0,Leisure,2013-07-05
3901,5688.0,Salary,2013-07-06
9903,-1284.0,Groceries,2013-07-06
4863,1951.0,Other,2013-07-06
5074,4185.0,Tips,2013-07-06
7000,6467.0,Other,2013-07-06
2398,611.0,Salary,2013-07-08
5313,-5445.0,Health Insurance,2013-07-08
5278,-9344.0,Health Insurance,2013-07-08
9539,5928.0,Other,2013-07-08
4560,-6668.0,Groceries,2013-07-09
2053,6495.0,Other,2013-07-09
7464,-4539.0,Subscriptions,2013-07-10
9802,-7324.0,Investments,2013-07-10
6733,1221.0,Other,2013-07-10
3556,7559.0,Salary,2013-07-11
7635,447.0,Salary,2013-07-11
5381,425.0,Salary,2013-07-11
8925,-318.0,Subscriptions,2013-07-12
3551,9407.0,Other,2013-07-12
491,444.0,Tips,2013-07-12
703,-566.0,Investments,2013-07-12
653,5835.0,Tips,2013-07-12
3840,270.0,Tips,2013-07-12
3229,4754.0,Other,2013-07-12
6958,2686.0,Tips,2013-07-13
3580,-6807.0,Leisure,2013-07-13
4229,8786.0,Other,2013-07-13
3447,-1397.0,Leisure,2013-07-13
1210,-6513.0,Investments,2013-07-13
1249,-1811.0,Health Insurance,2013-07-14
1797,4810.0,Other,2013-07-14
6389,8059.0,Other,2013-07-14
8286,5101.0,Salary,2013-07-15
6513,1688.0,Other,2013-07-16
630,610.0,Other,2013-07-17
3841,-9887.0,Groceries,2013-07-17
8586,-8876.0,Food,2013-07-17
322,9795.0,Tips,2013-07-17
2582,-8322.0,Leisure,2013-07-17
5046,-5839.0,Leisure,2013-07-17
7018,7388.0,Salary,2013-07-18
5830,4641.0,Tips,2013-07-20
4580,4922.0,Salary,2013-07-20
9877,3270.0,Salary,2013-07-21
2716,1655.0,Tips,2013-07-21
8188,-4300.0,Subscriptions,2013-07-22
8502,8420.0,Salary,2013-07-22
1997,6636.0,Tips,2013-07-22
336,4788.0,Other,2013-07-22
5356,1244.0,Tips,2013-07-23
4932,4320.0,Tips,2013-07-23
6163,-8553.0,Health Insurance,2013-07-24
2836,-1448.0,Health Insurance,2013-07-24
997,5777.0,Tips,2013-07-25
4050,5713.0,Other,2013-07-26
2434,-3358.0,Groceries,2013-07-26
2604,-9268.0,Food,2013-07-27
3938,-3287.0,Groceries,2013-07-27
8326,-3181.0,Investments,2013-07-27
9627,701.0,Salary,2013-07-28
2480,9793.0,Other,2013-07-28
2979,9542.0,Tips,2013-07-28
3477,-7152.0,Investments,2013-07-29
2916,-5700.0,Subscriptions,2013-07-29
3880,8286.0,Other,2013-07-29
1293,5509.0,Tips,2013-07-30
1300,219.0,Other,2013-07-30
8546,471.0,Salary,2013-07-30
8457,-6397.0,Health Insurance,2013-07-30
4495,-8351.0,Leisure,2013-07-30
1585,2149.0,Tips,2013-07-31
1156,-3235.0,Leisure,2013-07-31
5064,780.0,Tips,2013-07-31
3766,6975.0,Tips,2013-07-31
5922,-7138.0,Health Insurance,2013-07-31
4443,1892.0,Tips,2013-08-01
4859,-969.0,Subscriptions,2013-08-01
7992,5975.0,Salary,2013-08-02
1028,-6194.0,Food,2013-08-02
4168,-3881.0,Investments,2013-08-03
1803,4950.0,Tips,2013-08-03
3383,2460.0,Salary,2013-08-04
7191,5824.0,Tips,2013-08-04
4369,9794.0,Other,2013-08-04
4627,1378.0,Salary,2013-08-05
1801,3206.0,Salary,2013-08-05
3800,4933.0,Salary,2013-08-05
1704,-6029.0,Health Insurance,2013-08-05
1889,5986.0,Tips,2013-08-05
167,3534.0,Tips,2013-08-06
1733,-7596.0,Leisure,2013-08-06
3341,-7672.0,Subscriptions,2013-08-06
9491,357.0,Other,2013-08-07
8652,-778.0,Subscriptions,2013-08-07
8006,3054.0,Other,2013-08-08
3379,9204.0,Tips,2013-08-08
253,8849.0,Tips,2013-08-08
8875,4765.0,Salary,2013-08-09
4095,-942.0,Health Insurance,2013-08-09
5806,-264.0,Investments,2013-08-09
3186,-816.0,Subscriptions,2013-08-10
1690,7329.0,Other,2013-08-10
1896,404.0,Tips,2013-08-10
5023,-792.0,Subscriptions,2013-08-11
2761,6220.0,Tips,2013-08-11
402,-9225.0,Food,2013-08-11
8883,2867.0,Tips,2013-08-11
1344,4316.0,Other,2013-08-13
1216,-5933.0,Investments,2013-08-14
1347,8161.0,Tips,2013-08-14
6908,-7950.0,Groceries,2013-08-14
6453,1772.0,Other,2013-08-15
1782,5470.0,Tips,2013-08-16
9146,3874.0,Tips,2013-08-16
9235,-1138.0,Groceries,2013-08-16
2613,-3500.0,Food,2013-08-16
2778,-9603.0,Health Insurance,2013-08-16
2572,9792.0,Salary,2013-08-17
2968,860.0,Tips,2013-08-17
971,-2434.0,Investments,2013-08-17
1721,297.0,Tips,2013-08-18
3405,-4875.0,Leisure,2013-08-18
9864,8217.0,Tips,2013-08-18
258,4301.0,Other,2013-08-18
6725,3742.0,Tips,2013-08-19
9437,-6579.0,Leisure,2013-08-19
2719,-4308.0,Leisure,2013-08-20
9584,7533.0,Salary,2013-08-20
9067,2976.0,Tips,2013-08-20
9169,5393.0,Salary,2013-08-21
6558,-4297.0,Food,2013-08-21
447,-8114.0,Health Insurance,2013-08-21
1412,1650.0,Other,2013-08-22
1597,4439.0,Salary,2013-08-22
9330,-4915.0,Food,2013-08-22
7273,-2270.0,Food,2013-08-22
9859,-1286.0,Food,2013-08-23
1035,-1535.0,Investments,2013-08-23
5795,8043.0,Tips,2013-08-24
8742,7393.0,Salary,2013-08-24
4943,1680.0,Salary,2013-08-24
1770,-3775.0,Groceries,2013-08-24
3474,-4363.0,Groceries,2013-08-25
5988,-4149.0,Leisure,2013-08-26
1566,9300.0,Tips,2013-08-27
2600,8806.0,Tips,2013-08-27
9343,-7633.0,Groceries,2013-08-27
7348,-763.0,Groceries,2013-08-29
6489,5004.0,Other,2013-08-30
3842,6168.0,Salary,2013-08-31
9107,-2577.0,Food,2013-08-31
2629,3775.0,Other,2013-09-01
8680,2251.0,Salary,2013-09-03
2136,-5378.0,Health Insurance,2013-09-03
5672,-5307.0,Health Insurance,2013-09-05
5309,1437.0,Tips,2013-09-06
2022,4017.0,Other,2013-09-06
2020,6295.0,Other,2013-09-06
2405,2158.0,Tips,2013-09-07
5405,658.0,Other,2013-09-07
924,5070.0,Salary,2013-09-08
5180,6434.0,Other,2013-09-08
3849,6683.0,Salary,2013-09-08
9893,-383.0,Investments,2013-09-08
724,-7420.0,Food,2013-09-09
7993,-9259.0,Leisure,2013-09-09
4329,-7509.0,Subscriptions,2013-09-10
2392,-3074.0,Food,2013-09-10
5785,4881.0,Other,2013-09-10
1597,-5060.0,Leisure,2013-09-10
5918,-2977.0,Groceries,2013-09-11
4914,-3379.0,Groceries,2013-09-11
18,-7386.0,Food,2013-09-12
8649,-3142.0,Investments,2013-09-12
8638,-1179.0,Subscriptions,2013-09-12
6953,-1172.0,Groceries,2013-09-13
9200,-7528.0,Groceries,2013-09-14
7675,-8929.0,Food,2013-09-14
275,-4154.0,Health Insurance,2013-09-14
1432,9863.0,Salary,2013-09-15
3494,8953.0,Salary,2013-09-15
3561,-3276.0,Investments,2013-09-16
1969,6587.0,Salary,2013-09-16
5958,-9161.0,Groceries,2013-09-17
9359,2352.0,Other,2013-09-18
3325,4549.0,Other,2013-09-18
2014,7258.0,Salary,2013-09-18
7839,-7954.0,Groceries,2013-09-18
5338,-5995.0,Groceries,2013-09-18
9595,-3848.0,Health Insurance,2013-09-19
8039,8439.0,Other,2013-09-19
7506,-6981.0,Food,2013-09-19
6843,6296.0,Other,2013-09-20
3777,-9334.0,Health Insurance,2013-09-20
9647,-7064.0,Leisure,2013-09-21
6449,-177.0,Groceries,2013-09-22
3315,-1443.0,Health Insurance,2013-09-23
2885,-9791.0,Subscriptions,2013-09-23
7700,-3754.0,Groceries,2013-09-24
8364,-3908.0,Groceries,2013-09-24
8104,8364.0,Tips,2013-09-24
7518,8620.0,Tips,2013-09-25
5841,-6345.0,Groceries,2013-09-25
990,1821.0,Tips,2013-09-26
9937,-9562.0,Groceries,2013-09-26
7959,2667.0,Tips,2013-09-27
3763,-8889.0,Groceries,2013-09-28
6387,7802.0,Salary,2013-09-28
4055,924.0,Other,2013-09-29
9334,2996.0,Salary,2013-09-29
96,-9670.0,Health Insurance,2013-09-29
7508,6440.0,Tips,2013-09-29
4754,-9170.0,Investments,2013-10-01
1355,8683.0,Other,2013-10-01
8690,2262.0,Salary,2013-10-01
460,4163.0,Salary,2013-10-03
1929,8697.0,Other,2013-10-03
7601,-6412.0,Leisure,2013-10-03
4192,4332.0,Tips,2013-10-04
7744,-2149.0,Food,2013-10-05
6102,652.0,Other,2013-10-06
3616,9661.0,Tips,2013-10-06
741,-1941.0,Subscriptions,2013-10-09
4392,-2693.0,Subscriptions,2013-10-09
5311,-8414.0,Leisure,2013-10-10
8142,5763.0,Tips,2013-10-10
9778,7665.0,Other,2013-10-10
8716,331.0,Other,2013-10-10
8007,-380.0,Health Insurance,2013-10-11
2402,6743.0,Other,2013-10-11
1265,1282.0,Other,2013-10-11
4101,174.0,Salary,2013-10-12
5436,539.0,Other,2013-10-13
1426,-4150.0,Investments,2013-10-13
2264,-2726.0,Leisure,2013-10-13
6642,-1983.0,Food,2013-10-15
8516,-1778.0,Groceries,2013-10-15
6965,2484.0,Other,2013-10-15
4894,4130.0,Tips,2013-10-15
6282,-7569.0,Leisure,2013-10-15
1233,-592.0,Food,2013-10-16
8515,7451.0,Tips,2013-10-16
927,1834.0,Other,2013-10-17
9093,-676.0,Investments,2013-10-17
9209,-5339.0,Subscriptions,2013-10-18
325,-2150.0,Investments,2013-10-19
4803,3869.0,Salary,2013-10-19
4658,-7719.0,Leisure,2013-10-19
9511,4649.0,Tips,2013-10-19
4722,-6294.0,Groceries,2013-10-20
421,3740.0,Salary,2013-10-20
2284,-2853.0,Leisure,2013-10-20
1425,9658.0,Tips,2013-10-20
1641,-7941.0,Subscriptions,2013-10-21
1975,5663.0,Tips,2013-10-21
8086,9653.0,Salary,2013-10-21
4538,8321.0,Tips,2013-10-22
2358,-7774.0,Leisure,2013-10-24
3108,3919.0,Salary,2013-10-24
4688,7886.0,Tips,2013-10-25
2642,-4102.0,Groceries,2013-10-26
3163,1666.0,Salary,2013-10-26
2583,9712.0,Tips,2013-10-28
6859,6912.0,Tips,2013-10-28
679,-7879.0,Leisure,2013-10-28
742,-8344.0,Health Insurance,2013-10-29
8460,-673.0,Food,2013-10-29
6315,9081.0,Other,2013-10-30
7003,-1393.0,Health Insurance,2013-10-30
7375,2500.0,Other,2013-10-30
3206,-1924.0,Health Insurance,2013-10-31
5122,4301.0,Tips,2013-11-01
5828,-152.0,Leisure,2013-11-02
4761,-7218.0,Food,2013-11-03
3914,6766.0,Tips,2013-11-03
2279,8815.0,Tips,2013-11-03
3041,7129.0,Tips,2013-11-04
784,-7502.0,Subscriptions,2013-11-04
9790,35.0,Tips,2013-11-04
9397,1041.0,Tips,2013-11-04
1097,7798.0,Tips,2013-11-05
9016,-7440.0,Health Insurance,2013-11-06
3923,7158.0,Other,2013-11-06
8167,7750.0,Salary,2013-11-07
2785,-9772.0,Subscriptions,2013-11-07
892,-1494.0,Food,2013-11-08
6612,-6915.0,Health Insurance,2013-11-08
7536,-5033.0,Investments,2013-11-08
9727,9205.0,Other,2013-11-09
5114,4047.0,Other,2013-11-09
542,4206.0,Tips,2013-11-10
7413,-7254.0,Leisure,2013-11-11
8072,-15.0,Groceries,2013-11-12
4855,3479.0,Other,2013-11-12
6181,4500.0,Other,2013-11-12
8200,7182.0,Other,2013-11-12
5195,4241.0,Other,2013-11-12
4245,-5094.0,Food,2013-11-12
8140,-9194.0,Food,2013-11-13
7783,3782.0,Other,2013-11-13
1759,2807.0,Other,2013-11-13
4238,-8708.0,Leisure,2013-11-13
5505,38.0,Tips,2013-11-13
3521,-867.0,Health Insurance,2013-11-14
6950,273.0,Tips,2013-11-14
550,-1112.0,Food,2013-11-14
8809,-455.0,Food,2013-11-15
7667,3443.0,Salary,2013-11-15
6856,-3711.0,Leisure,2013-11-16
6298,6580.0,Other,2013-11-16
4426,-4011.0,Investments,2013-11-17
5841,4847.0,Salary,2013-11-17
7053,-1762.0,Health Insurance,2013-11-17
666,-8459.0,Subscriptions,2013-11-18
433,981.0,Other,2013-11-18
1571,-5334.0,Investments,2013-11-19
3250,956.0,Other,2013-11-19
8037,-6823.0,Leisure,2013-11-19
367,2582.0,Other,2013-11-19
7119,-2593.0,Health Insurance,2013-11-20
9269,-9011.0,Health Insurance,2013-11-21
8600,2515.0,Other,2013-11-21
874,9345.0,Salary,2013-11-21
8844,725.0,Salary,2013-11-22
1556,-8092.0,Food,2013-11-22
9766,-7895.0,Investments,2013-11-23
7982,-3249.0,Food,2013-11-23
4481,-6319.0,Groceries,2013-11-24
9138,8183.0,Salary,2013-11-24
1913,-2786.0,Food,2013-11-26
8128,1612.0,Tips,2013-11-26
1390,1125.0,Other,2013-11-26
8769,405.0,Tips,2013-11-28
9211,-6108.0,Investments,2013-11-28
5182,-5867.0,Investments,2013-11-28
3875,-3952.0,Food,2013-11-28
4027,7236.0,Tips,2013-11-30
3115,5749.0,Salary,2013-12-01
7123,-3872.0,Health Insurance,2013-12-01
9087,3500.0,Tips,2013-12-02
3370,1285.0,Other,2013-12-03
9469,5160.0,Other,2013-12-03
9980,6732.0,Other,2013-12-03
2969,-4151.0,Investments,2013-12-03
2078,-6002.0,Subscriptions,2013-12-04
9953,-8860.0,Health Insurance,2013-12-05
7897,8965.0,Salary,2013-12-06
1567,3305.0,Other,2013-12-06
1503,885.0,Tips,2013-12-06
8718,-5005.0,Health Insurance,2013-12-06
7970,5924.0,Tips,2013-12-07
6460,-1821.0,Investments,2013-12-07
3774,7522.0,Other,2013-12-08
3060,-4625.0,Health Insurance,2013-12-08
7656,6909.0,Tips,2013-12-09
1758,4871.0,Other,2013-12-09
9660,1302.0,Tips,2013-12-09
8440,6272.0,Tips,2013-12-10
5056,-9589.0,Subscriptions,2013-12-10
2739,-2165.0,Investments,2013-12-10
82,6484.0,Tips,2013-12-11
292,-8258.0,Investments,2013-12-11
8397,-9451.0,Investments,2013-12-11
5388,-1105.0,Food,2013-12-13
3126,-2467.0,Groceries,2013-12-13
8537,-2697.0,Food,2013-12-14
3801,-2464.0,Health Insurance,2013-12-15
3941,4018.0,Tips,2013-12-15
5587,-4983.0,Leisure,2013-12-15
6235,2042.0,Other,2013-12-16
5165,2853.0,Tips,2013-12-17
7677,-6345.0,Leisure,2013-12-18
514,-1111.0,Health Insurance,2013-12-18
7791,-6997.0,Health Insurance,2013-12-19
6295,-741.0,Health Insurance,2013-12-19
8288,9730.0,Other,2013-12-19
6016,9502.0,Salary,2013-12-20
9094,5486.0,Tips,2013-12-20
6067,7241.0,Salary,2013-12-20
3089,-8800.0,Groceries,2013-12-20
6926,4352.0,Tips,2013-12-20
9785,1259.0,Tips,2013-12-20
136,-1902.0,Health Insurance,2013-12-21
9855,4673.0,Other,2013-12-21
2732,6213.0,Tips,2013-12-22
3195,-9755.0,Food,2013-12-24
6302,-476.0,Leisure,2013-12-25
2921,1550.0,Tips,2013-12-26
9970,-4912.0,Groceries,2013-12-26
7225,-606.0,Investments,2013-12-27
8338,-618.0,Leisure,2013-12-27
7378,7797.0,Salary,2013-12-27
3423,4167.0,Other,2013-12-28
3483,-4172.0,Health Insurance,2013-12-28
1533,7003.0,Other,2013-12-28
2344,5276.0,Tips,2013-12-29
6850,-1432.0,Investments,2013-12-30
201,-2291.0,Health Insurance,2013-12-30
5191,-620.0,Investments,2013-12-30
2960,-8642.0,Leisure,2013-12-30
7632,7507.0,Other,2014-01-01
2118,2927.0,Salary,2014-01-01
3488,2522.0,Tips,2014-01-02
7874,-4337.0,Investments,2014-01-02
5791,5985.0,Salary,2014-01-03
158,-5910.0,Subscriptions,2014-01-03
3332,1629.0,Other,2014-01-03
960,-1431.0,Leisure,2014-01-03
1039,-370.0,Food,2014-01-04
6324,-1230.0,Subscriptions,2014-01-04
9658,6164.0,Other,2014-01-04
3514,-5262.0,Leisure,2014-01-06
1883,-5909.0,Food,2014-01-06
7960,-782.0,Health Insurance,2014-01-07
6906,-4193.0,Food,2014-01-08
404,7465.0,Salary,2014-01-08
126,-8778.0,Investments,2014-01-08
446,1880.0,Salary,2014-01-08
6789,-7831.0,Health Insurance,2014-01-08
8623,-291.0,Investments,2014-01-08
2408,-9434.0,Leisure,2014-01-09
4255,4641.0,Salary,2014-01-09
5029,-9551.0,Food,2014-01-11
2840,776.0,Salary,2014-01-11
244,-3789.0,Food,2014-01-11
3054,7061.0,Other,2014-01-11
9165,8917.0,Tips,2014-01-12
8527,-9153.0,Subscriptions,2014-01-12
9489,7452.0,Other,2014-01-12
7612,-5309.0,Leisure,2014-01-13
8095,4750.0,Tips,2014-01-13
7804,-4501.0,Health Insurance,2014-01-13
6551,7670.0,Salary,2014-01-14
6340,-2293.0,Food,2014-01-14
7953,-9884.0,Investments,2014-01-14
5255,6635.0,Tips,2014-01-15
442,-1882.0,Leisure,2014-01-15
1533,4228.0,Other,2014-01-16
1957,-6018.0,Investments,2014-01-16
6906,-2192.0,Subscriptions,2014-01-17
479,-3647.0,Subscriptions,2014-01-17
